R0: 16384.734341492,0.041792282,16384.734501159,16384.776488367
R1: 16384.963768159,0.133472361,16384.963817368,16385.097311243
R2: 16385.154873159,0.018340619,16385.154958743,16385.173317659
R3: 16385.458268451,0.121834002,16385.458415701,16385.580290743
R4: 16385.509394493,0.067280747,16385.580425868,16385.647756118
R5: 16385.550130160,0.082600447,16385.647807618,16385.730434326
R6: 16385.631298535,0.060026226,16385.730493326,16385.790574243
R7: 16385.688067035,0.206605284,16385.790626451,16385.997349243
R8: 16386.068298785,0.105279846,16386.068337076,16386.173680910
R9: 16386.194575702,0.077822206,16386.194611327,16386.272492577
R10: 16386.213834577,0.023186871,16386.272569035,16386.295788118
R11: 16386.215927118,0.135878569,16386.295846327,16386.431758160
R12: 16386.234455827,0.042700071,16386.431826410,16386.474602160
R13: 16386.255902452,0.009599690,16386.474678243,16386.484292035
R14: 16386.273380410,0.020519092,16386.484373368,16386.504961577
R15: 16387.127922702,0.152254022,16387.128104994,16387.280384744
R16: 16387.217998702,0.029251819,16387.280433785,16387.309713577
R17: 16387.336674619,0.061911745,16387.336735660,16387.398682827
R18: 16387.463603452,0.300301707,16387.463647202,16387.763984327
R19: 16387.548711452,0.122966374,16387.764109369,16387.887107161
R20: 16387.591997661,0.122441784,16387.887185827,16388.009647119
R21: 16387.685604911,0.185106382,16388.009697786,16388.194844994
R22: 16387.749626786,0.036214346,16388.194893494,16388.231134036
R23: 16387.791307119,0.209469418,16388.231161744,16388.440686703
R24: 16387.997460911,0.248530295,16388.440748828,16388.689398744
R25: 16388.006564702,0.007498817,16388.689479453,16388.696983078
R26: 16388.099927536,0.090695495,16388.697041953,16388.787823411
R27: 16388.126640327,0.035756765,16388.787881203,16388.823659369
R28: 16388.402888453,0.001685518,16388.823723786,16388.825414328
R29: 16388.411236869,0.005431190,16388.825443536,16388.830878203
R30: 16388.487803869,0.293993518,16388.830902703,16389.124924578
R31: 16388.521900536,0.158605897,16389.124978786,16389.283625120
R32: 16388.812580744,0.064667327,16389.283697745,16389.348416120
R33: 16388.851445369,0.119012774,16389.348457453,16389.467499036
R34: 16388.910320453,0.091815717,16389.467543453,16389.559395161
R35: 16389.000207786,0.003339386,16389.559470203,16389.562814245
R36: 16389.095079953,0.223818738,16389.562839828,16389.786682827
R37: 16389.167080120,0.106364391,16389.786746869,16389.893130952
R38: 16389.500982745,0.111787685,16389.893201577,16390.005065911
R39: 16389.542871203,0.036419261,16390.005115286,16390.041591744
R40: 16389.670665369,0.015124241,16390.041638161,16390.056783994
R41: 16389.816252619,0.176740891,16390.056825494,16390.233638119
R42: 16389.888835952,0.033415072,16390.233705702,16390.267185869
R43: 16390.109901244,0.186534418,16390.267250702,16390.453830703
R44: 16390.142456577,0.096708169,16390.453870494,16390.550612828
R45: 16390.196452911,0.074023904,16390.550662328,16390.624714119
R46: 16390.588306578,0.163058538,16390.624761328,16390.787845119
R47: 16390.722238494,0.214718708,16390.787916411,16391.002656036
R48: 16390.794668953,0.140511685,16391.002715619,16391.143244286
R49: 16390.858266911,0.201567058,16391.143278203,16391.344944703
R50: 16391.002470328,0.020260251,16391.345096161,16391.365439161
R51: 16391.084872620,0.210611091,16391.365506328,16391.576194203
R52: 16391.460060995,0.177429529,16391.576259203,16391.753737828
R53: 16391.480145661,0.047129321,16391.753782037,16391.800968745
R54: 16391.608274995,0.027498046,16391.801078328,16391.828624287
R55: 16391.729177412,0.030615517,16391.828667162,16391.859331620
R56: 16391.922030828,0.021360097,16391.922119120,16391.943556412
R57: 16391.996230162,0.026940672,16391.996392745,16392.023369953
