R0: 16696.297451592,0.041792282,16696.297577092,16696.339583676
R1: 16696.464895342,0.133472361,16696.465078342,16696.598586592
R2: 16696.604469676,0.018340619,16696.604529259,16696.622882467
R3: 16696.825129134,0.121834002,16696.825180884,16696.947102384
R4: 16696.862879259,0.067280747,16696.947213218,16697.014562259
R5: 16696.892512259,0.082600447,16697.014625509,16697.097274426
R6: 16696.951610259,0.060026226,16697.097326426,16697.157424634
R7: 16696.992923051,0.206605284,16697.157485801,16697.364113301
R8: 16697.269517259,0.105279846,16697.364161801,16697.469494385
R9: 16697.361423593,0.077822206,16697.469550926,16697.547406301
R10: 16697.375464343,0.023186871,16697.547469343,16697.570688176
R11: 16697.376984385,0.135878569,16697.570729718,16697.706670426
R12: 16697.390423260,0.042700071,16697.706721968,16697.749476801
R13: 16697.405961718,0.009599690,16697.749582843,16697.759230218
R14: 16697.418650426,0.020519092,16697.759290218,16697.779866843
R15: 16698.040108010,0.152254022,16698.040226843,16698.192520760
R16: 16698.105613802,0.029251819,16698.192574093,16698.221899552
R17: 16698.191922302,0.061911745,16698.221953593,16698.283949093
R18: 16698.284268593,0.300301707,16698.284293885,16698.584654802
R19: 16698.346862885,0.122966374,16698.584713593,16698.707741427
R20: 16698.378477593,0.122441784,16698.707795010,16698.830283927
R21: 16698.447195677,0.185106382,16698.830345385,16699.015513177
R22: 16698.493805218,0.036214346,16699.015635760,16699.051908969
R23: 16698.524184468,0.209469418,16699.051963052,16699.261483010
R24: 16698.674181385,0.248530295,16699.261534010,16699.510201969
R25: 16698.680833593,0.007498817,16699.510268302,16699.517785261
R26: 16698.748761802,0.090695495,16699.517845136,16699.608622094
R27: 16698.768253677,0.035756765,16699.608712677,16699.644529427
R28: 16698.969222844,0.001685518,16699.644581136,16699.646294052
R29: 16698.975340052,0.005431190,16699.646335261,16699.651802969
R30: 16699.031076760,0.293993518,16699.651847136,16699.945860969
R31: 16699.055907719,0.158605897,16699.945921094,16700.104579636
R32: 16699.267318385,0.064667327,16700.104645261,16700.169383053
R33: 16699.295592094,0.119012774,16700.169441136,16700.288499053
R34: 16699.338449094,0.091815717,16700.288549886,16700.380404678
R35: 16699.403881844,0.003339386,16700.380457969,16700.383817594
R36: 16699.472947719,0.223818738,16700.383849928,16700.607746969
R37: 16699.525480552,0.106364391,16700.607819386,16700.714237761
R38: 16699.768416177,0.111787685,16700.714311636,16700.826136344
R39: 16699.798930636,0.036419261,16700.826188594,16700.862622386
R40: 16699.891850844,0.015124241,16700.862672136,16700.877810928
R41: 16699.997789552,0.176740891,16700.877865095,16701.054656053
R42: 16700.050621386,0.033415072,16701.054708220,16701.088136011
