R0: 16300.117346828,0.041792282,16300.117963411,16300.160428203
R1: 16300.379553453,0.133472361,16300.379677162,16300.513198453
R2: 16300.598047120,0.018340619,16300.598144703,16300.616558620
R3: 16300.944816162,0.121834002,16300.945218162,16301.067084912
R4: 16301.003423453,0.067280747,16301.067213537,16301.134583829
R5: 16301.050052829,0.082600447,16301.134653787,16301.217301954
R6: 16301.142851870,0.060026226,16301.217379995,16301.277453120
R7: 16301.207772120,0.206605284,16301.277538037,16301.484217204
R8: 16301.642341537,0.105279846,16301.642435287,16301.747791371
R9: 16301.786715829,0.077822206,16301.786862537,16301.864746287
R10: 16301.808790121,0.023186871,16301.864798871,16301.888058412
R11: 16301.811243871,0.135878569,16301.888111579,16302.024075829
R12: 16301.832411162,0.042700071,16302.024128787,16302.066886371
R13: 16301.856865746,0.009599690,16302.066935287,16302.076591162
R14: 16301.876846829,0.020519092,16302.076636704,16302.097216329
R15: 16302.853444538,0.152254022,16302.853532871,16303.005820079
R16: 16302.956940079,0.029251819,16303.005899079,16303.035171246
R17: 16303.092522829,0.061911745,16303.092625371,16303.154630288
R18: 16303.237644955,0.300301707,16303.237693830,16303.538045621
R19: 16303.334911246,0.122966374,16303.538110746,16303.661154705
R20: 16303.384385205,0.122441784,16303.661240163,16303.783764413
R21: 16303.491320413,0.185106382,16303.783824788,16303.968996330
R22: 16303.564437538,0.036214346,16303.969074247,16304.005347288
R23: 16303.612141830,0.209469418,16304.005413955,16304.214985538
R24: 16303.847799247,0.248530295,16304.215051330,16304.463646705
R25: 16303.858253497,0.007498817,16304.463698413,16304.471220997
R26: 16303.964968747,0.090695495,16304.471257247,16304.562031414
R27: 16303.995631330,0.035756765,16304.562080705,16304.597902747
R28: 16304.311399288,0.001685518,16304.597954622,16304.599661247
R29: 16304.320962455,0.005431190,16304.599695164,16304.605150122
R30: 16304.408443163,0.293993518,16304.605199497,16304.899215497
R31: 16304.447496872,0.158605897,16304.899273914,16305.057904955
R32: 16304.779760122,0.064667327,16305.057975205,16305.122708830
R33: 16304.824169330,0.119012774,16305.122767789,16305.241821497
R34: 16304.891431414,0.091815717,16305.241884872,16305.333815372
R35: 16304.994241497,0.003339386,16305.333892789,16305.337249789
R36: 16305.102737705,0.223818738,16305.337276622,16305.561158497
R37: 16305.185130622,0.106364391,16305.561212664,16305.667644831
R38: 16305.566816122,0.111787685,16305.667720206,16305.779564664
R39: 16305.614670497,0.036419261,16305.779612622,16305.816089164
R40: 16305.760707956,0.015124241,16305.816141247,16305.831318247
R41: 16305.927132831,0.176740891,16305.927223873,16306.104074789
R42: 16306.010104289,0.033415072,16306.104139831,16306.137629873
R43: 16306.262673164,0.186534418,16306.262829081,16306.449446248
R44: 16306.299940081,0.096708169,16306.449507956,16306.546279039
R45: 16306.361859123,0.074023904,16306.546330873,16306.620401831
R46: 16306.810156165,0.163058538,16306.810335331,16306.973437748
R47: 16306.963258206,0.214718708,16306.973494123,16307.188294165
R48: 16307.046091915,0.140511685,16307.188347665,16307.328920540
R49: 16307.118784081,0.201567058,16307.328979207,16307.530596748
R50: 16307.283576165,0.020260251,16307.530650915,16307.550925498
R51: 16307.377834457,0.210611091,16307.550977373,16307.761650332
R52: 16307.806668748,0.177429529,16307.806776082,16307.984233457
R53: 16307.829759373,0.047129321,16307.984306373,16308.031519540
R54: 16307.976312373,0.027498046,16308.031584290,16308.059149374
R55: 16308.114505749,0.030615517,16308.114596707,16308.145258582
R56: 16308.334883499,0.021360097,16308.335031540,16308.356497540
R57: 16308.419671082,0.026940672,16308.419736957,16308.446752707
R58: 16308.449971957,0.044892751,16308.450053874,16308.494972040
R59: 16308.566175790,0.197754147,16308.566225082,16308.764082957
R60: 16308.592806207,0.011230092,16308.764137624,16308.775440124
R61: 16308.608408415,0.119091536,16308.775589832,16308.894747166
R62: 16308.706199999,0.227785778,16308.894805124,16309.122660249
R63: 16309.303945957,0.040265961,16309.304122249,16309.344454124
R64: 16309.468958124,0.038326362,16309.469120791,16309.507523583
R65: 16309.667039208,0.022025512,16309.667176541,16309.689282874
R66: 16309.716964583,0.023354999,16309.717145333,16309.740553291
R67: 16309.842576416,0.109776884,16309.842661999,16309.952496708
R68: 16309.866296833,0.131442623,16309.952547791,16310.084064041
R69: 16309.885492208,0.113897644,16310.084115499,16310.198078000
R70: 16309.911154749,0.249817922,16310.198128541,16310.448076416
