R0: 16535.299592394,0.041792282,16535.299821478,16535.341913728
R1: 16535.483168478,0.133472361,16535.483256769,16535.616776103
R2: 16535.636088020,0.018340619,16535.636181895,16535.654537311
R3: 16535.878802311,0.121834002,16535.878996978,16536.000887603
R4: 16535.919746686,0.067280747,16536.000993936,16536.068287686
R5: 16535.952427103,0.082600447,16536.068333728,16536.150967311
R6: 16536.017411978,0.060026226,16536.151061645,16536.211129687
R7: 16536.062880436,0.206605284,16536.211177145,16536.417820687
R8: 16536.367114353,0.105279846,16536.417890978,16536.523197603
R9: 16536.468231145,0.077822206,16536.523255228,16536.601103103
R10: 16536.483708603,0.023186871,16536.601162562,16536.624361562
R11: 16536.485406062,0.135878569,16536.624415770,16536.760340103
R12: 16536.500217312,0.042700071,16536.760439562,16536.803155728
R13: 16536.517346812,0.009599690,16536.803190895,16536.812804603
R14: 16536.531331562,0.020519092,16536.812834478,16536.833402103
R15: 16537.214961729,0.152254022,16537.215126604,16537.367447187
R16: 16537.287618937,0.029251819,16537.367505020,16537.396808062
R17: 16537.382565312,0.061911745,16537.396863020,16537.458830812
R18: 16537.484166270,0.300301707,16537.484331937,16537.784720729
R19: 16537.552308354,0.122966374,16537.784804479,16537.907811312
R20: 16537.587032562,0.122441784,16537.907894771,16538.030382312
R21: 16537.661948187,0.185106382,16538.030439812,16538.215589646
R22: 16537.713211771,0.036214346,16538.215656062,16538.251909104
R23: 16537.746617479,0.209469418,16538.251953062,16538.461484479
R24: 16537.911573479,0.248530295,16538.461586979,16538.710195521
R25: 16537.918833146,0.007498817,16538.710271188,16538.717808229
R26: 16537.993565021,0.090695495,16538.717875521,16538.808648438
R27: 16538.014998104,0.035756765,16538.808713604,16538.844541188
R28: 16538.236098812,0.001685518,16538.844598688,16538.846309271
R29: 16538.242768729,0.005431190,16538.846347063,16538.851789979
R30: 16538.304047396,0.293993518,16538.851816188,16539.145841438
R31: 16538.331337813,0.158605897,16539.145898855,16539.304586313
R32: 16538.563883771,0.064667327,16539.304671021,16539.369375271
R33: 16538.595025271,0.119012774,16539.369435896,16539.488503271
R34: 16538.642132604,0.091815717,16539.488555813,16539.580448271
R35: 16538.714118729,0.003339386,16539.580517105,16539.583877063
R36: 16538.790076021,0.223818738,16539.583901188,16539.807777771
R37: 16538.847739063,0.106364391,16539.807837271,16539.914309646
R38: 16539.114892730,0.111787685,16539.914386730,16540.026245230
R39: 16539.148412438,0.036419261,16540.026303813,16540.062787605
R40: 16539.250635730,0.015124241,16540.062838688,16540.078126438
R41: 16539.367162896,0.176740891,16540.078184521,16540.254979438
R42: 16539.425270355,0.033415072,16540.255096563,16540.288524063
R43: 16539.602118480,0.186534418,16540.288577355,16540.475217480
R44: 16539.628177105,0.096708169,16540.475327897,16540.572119230
R45: 16539.671413230,0.074023904,16540.572173105,16540.646250980
R46: 16539.984983271,0.163058538,16540.646301647,16540.809379105
R47: 16540.092346563,0.214718708,16540.809429647,16541.024211813
R48: 16540.150329813,0.140511685,16541.024270813,16541.164848939
R49: 16540.201223396,0.201567058,16541.164912855,16541.366537689
R50: 16540.316594938,0.020260251,16541.366593272,16541.386916439
R51: 16540.382604230,0.210611091,16541.386973397,16541.597644105
R52: 16540.682830730,0.177429529,16541.597698230,16541.775192522
R53: 16540.698908688,0.047129321,16541.775244731,16541.822437981
R54: 16540.801473647,0.027498046,16541.822491356,16541.850044731
R55: 16540.898221647,0.030615517,16541.850097064,16541.880727814
R56: 16541.052518605,0.021360097,16541.880783272,16541.902249939
R57: 16541.111947397,0.026940672,16541.902355939,16541.929384356
R58: 16541.132896980,0.044892751,16541.929442231,16541.974396564
R59: 16541.214315397,0.197754147,16541.974449856,16542.172221689
R60: 16541.232992314,0.011230092,16542.172274356,16542.183510106
R61: 16541.243933230,0.119091536,16542.183535314,16542.302689272
R62: 16541.312390814,0.227785778,16542.302745481,16542.530604648
R63: 16541.730839397,0.040265961,16542.532403356,16542.572715148
R64: 16541.846297731,0.038326362,16542.572768314,16542.611143898
R65: 16541.984934272,0.022025512,16542.611197106,16542.633234356
R66: 16542.019902647,0.023354999,16542.633293064,16542.656665189
R67: 16542.107808897,0.109776884,16542.656708523,16542.766617606
R68: 16542.124482981,0.131442623,16542.766731189,16542.898229106
R69: 16542.138065064,0.113897644,16542.898295106,16543.012258398
R70: 16542.156088606,0.249817922,16543.012310398,16543.262358648
R71: 16542.163936856,0.061435961,16543.262425356,16543.323933523
R72: 16542.169412564,0.022876576,16543.323993273,16543.346931481
R73: 16542.188841064,0.109934426,16543.346984065,16543.456975940
R74: 16542.348766106,0.285300052,16543.457059815,16543.742450648
R75: 16542.455743064,0.118834345,16543.742532773,16543.861434732
R76: 16542.557913023,0.012076079,16543.861491065,16543.873587857
R77: 16542.567823273,0.006788488,16543.873621315,16543.880464648
R78: 16542.641312356,0.019081617,16543.880515690,16543.899653648
R79: 16542.648629564,0.142750595,16543.899703732,16544.042482148
R80: 16542.710585106,0.117405886,16544.042543607,16544.160052190
R81: 16542.817399314,0.014312185,16544.160122857,16544.174491190
R82: 16542.822880106,0.019047417,16544.174560773,16544.193681148
R83: 16544.018424398,0.011172244,16544.193742815,16544.204952940
R84: 16544.239236565,0.004631131,16544.239325190,16544.243995607
