R0: 15795.415710222,0.041792282,15795.416309013,15795.458332722
R1: 15795.874455347,0.133472361,15795.874646514,15796.008199514
R2: 15796.256743097,0.018340619,15796.256906430,15796.275281805
R3: 15796.863561306,0.121834002,15796.863721847,15796.985609347
R4: 15796.965843431,0.067280747,15796.985762722,15797.053070097
R5: 15797.047332639,0.082600447,15797.053118264,15797.135776347
R6: 15797.209661347,0.060026226,15797.209733056,15797.269802723
R7: 15797.323219389,0.206605284,15797.323361139,15797.530072306
R8: 15798.083710223,0.105279846,15798.083814848,15798.189129223
R9: 15798.336288390,0.077822206,15798.336347723,15798.414187015
R10: 15798.374641931,0.023186871,15798.414231348,15798.437443890
R11: 15798.378785806,0.135878569,15798.437499181,15798.573424265
R12: 15798.415715098,0.042700071,15798.573487681,15798.616202598
R13: 15798.458352931,0.009599690,15798.616238515,15798.625853473
R14: 15798.493163056,0.020519092,15798.625878973,15798.646412140
R15: 15800.202323557,0.152254022,15800.203154307,15800.355540766
R16: 15800.382926432,0.029251819,15800.382992099,15800.412282557
R17: 15800.620067932,0.061911745,15800.620144682,15800.682081057
R18: 15800.873824308,0.300301707,15800.873920224,15801.174280266
R19: 15801.043969058,0.122966374,15801.174324308,15801.297304808
R20: 15801.130509516,0.122441784,15801.297332724,15801.419795516
R21: 15801.317573974,0.185106382,15801.419818600,15801.604977475
R22: 15801.445423058,0.036214346,15801.605069808,15801.641291600
R23: 15801.528737683,0.209469418,15801.641325516,15801.850833475
R24: 15801.941019308,0.248530295,15801.941076808,15802.189647767
R25: 15801.959135016,0.007498817,15802.189690183,15802.197203142
R26: 15802.145797475,0.090695495,15802.197228600,15802.287935267
R27: 15802.199201725,0.035756765,15802.287958850,15802.323719308
R28: 15802.751600267,0.001685518,15802.751635183,15802.753345100
R29: 15802.768226517,0.005431190,15802.768286267,15802.773731808
R30: 15802.921242059,0.293993518,15802.921414475,15803.215448392
R31: 15802.989318559,0.158605897,15803.215499559,15803.374195725
R32: 15803.570604976,0.064667327,15803.570708184,15803.635399017
R33: 15803.648222809,0.119012774,15803.648294726,15803.767327476
R34: 15803.765872976,0.091815717,15803.767383517,15803.859226684
R35: 15803.945627851,0.003339386,15803.945720517,15803.949089434
R36: 15804.135366142,0.223818738,15804.135453809,15804.359295601
R37: 15804.279359309,0.106364391,15804.359364143,15804.465786184
R38: 15804.947150893,0.111787685,15804.947308393,15805.059154768
R39: 15805.030827601,0.036419261,15805.059206101,15805.095682310
R40: 15805.286289226,0.015124241,15805.286352101,15805.301523976
R41: 15805.577445768,0.176740891,15805.577514560,15805.754294227
R42: 15805.722514935,0.033415072,15805.754350727,15805.787780477
R43: 15806.164386768,0.186534418,15806.164461393,15806.351032310
R44: 15806.229447227,0.096708169,15806.351067185,15806.447808477
R45: 15806.337307602,0.074023904,15806.447845435,15806.521884019
R46: 15807.120964727,0.163058538,15807.121105519,15807.284207644
R47: 15807.388815894,0.214718708,15807.388878394,15807.603635894
R48: 15807.533632561,0.140511685,15807.603666936,15807.744189686
R49: 15807.660719186,0.201567058,15807.744212353,15807.945794311
R50: 15807.948927186,0.020260251,15807.948962061,15807.969233769
R51: 15808.113654311,0.210611091,15808.113739394,15808.324400103
R52: 15808.863928520,0.177429529,15808.864057853,15809.041531895
R53: 15808.904036103,0.047129321,15809.041597645,15809.088759061
R54: 15809.160252770,0.027498046,15809.160320145,15809.187837020
R55: 15809.401924978,0.030615517,15809.402089562,15809.432755103
R56: 15809.787449770,0.021360097,15809.787526312,15809.808935020
R57: 15809.935640854,0.026940672,15809.935699395,15809.962673104
R58: 15809.987596562,0.044892751,15809.987659604,15810.032568312
R59: 15810.190906770,0.197754147,15810.191037187,15810.388832437
R60: 15810.237491520,0.011230092,15810.388900562,15810.400147729
R61: 15810.264755895,0.119091536,15810.400175562,15810.519292062
R62: 15810.435801812,0.227785778,15810.519317479,15810.747135354
R63: 15811.481691271,0.040265961,15811.481738854,15811.522034146
R64: 15811.770114813,0.038326362,15811.770159438,15811.808520396
R65: 15812.116492646,0.022025512,15812.116523938,15812.138563980
R66: 15812.203641230,0.023354999,15812.203674105,15812.227054771
R67: 15812.423253480,0.109776884,15812.423323855,15812.533131230
R68: 15812.464619063,0.131442623,15812.533162188,15812.664615313
R69: 15812.498165605,0.113897644,15812.664638272,15812.778549730
R70: 15812.543046480,0.249817922,15812.778579980,15813.028411480
R71: 15812.562443980,0.061435961,15813.028444563,15813.089893980
R72: 15812.575953813,0.022876576,15813.089926105,15813.112816522
R73: 15812.624429188,0.109934426,15813.112838480,15813.222820522
R74: 15813.024087147,0.285300052,15813.222867563,15813.508182980
R75: 15813.291336230,0.118834345,15813.508209022,15813.629494730
R76: 15813.546427814,0.012076079,15813.629545772,15813.641630272
R77: 15813.571035605,0.006788488,15813.641675189,15813.648473272
R78: 15813.754695730,0.019081617,15813.754794439,15813.773902522
R79: 15813.772932022,0.142750595,15813.773953939,15813.916728980
R80: 15813.927676230,0.117405886,15813.927736772,15814.045173731
R81: 15814.140643981,0.014312185,15814.140711814,15814.155038022
R82: 15814.154039856,0.019047417,15814.155068231,15814.174130564
R83: 15817.142818940,0.011172244,15817.142929524,15817.154148815
R84: 15817.694686232,0.004631131,15817.694822399,15817.699502524
R85: 15819.224498025,0.006256493,15819.224587025,15819.230890525
R86: 15819.735707691,0.213737334,15819.735752441,15819.949537899
R87: 15819.736839107,0.016575418,15819.949587941,15819.966174982
R88: 15819.962167774,0.041422586,15819.966200691,15820.007647607
R89: 15820.006718566,0.142758855,15820.007671149,15820.150489816
R90: 15820.617346691,0.067003772,15820.617435649,15820.684459108
R91: 15820.728624566,0.050210946,15820.728686608,15820.778923191
R92: 15820.945213775,0.008746722,15820.945312858,15820.954075358
R93: 15821.235984191,0.117991979,15821.236058566,15821.354066733
R94: 15821.425258233,0.404773926,15821.425333941,15821.830136942
R95: 15821.515997441,0.175047790,15821.830178442,15822.005241108
R96: 15821.731153733,0.082609206,15822.005263692,15822.087886317
R97: 15822.075590275,0.114795351,15822.087910483,15822.202743233
R98: 15822.084645525,0.216275041,15822.202777900,15822.419070859
R99: 15822.532503900,0.148173226,15822.532569609,15822.680771359
R100: 15823.049107942,0.113486719,15823.049132109,15823.162644317
R101: 15824.020793776,0.342517842,15824.020913901,15824.363476859
R102: 15824.605099610,0.057306599,15824.605165693,15824.662502860
R103: 15824.880032276,0.147668871,15824.880110693,15825.027799443
R104: 15824.924878026,0.006676690,15825.027855776,15825.034546735
R105: 15825.474413985,0.023756468,15825.474515943,15825.498299027
R106: 15825.736785693,0.021687048,15825.736855568,15825.758594360
R107: 15825.985054735,0.031755492,15825.985089777,15826.016882194
R108: 15826.286619652,0.021935080,15826.286690694,15826.308641194
R109: 15826.386330860,0.083549180,15826.386367735,15826.469937652
R110: 15826.405639360,0.087755157,15826.469962694,15826.557732111
R111: 15826.468945527,0.296387395,15826.557756111,15826.854172569
R112: 15826.647671361,0.065824460,15826.854197902,15826.920056569
R113: 15826.729855277,0.010018886,15826.920079652,15826.930108611
R114: 15827.047494402,0.074817692,15827.047569152,15827.122397944
R115: 15827.206949152,0.049958890,15827.207025152,15827.257035611
R116: 15827.929075570,0.156816735,15827.929258695,15828.086118320
R117: 15828.031713986,0.000269724,15828.086174986,15828.086454153
R118: 15828.174266070,0.076041764,15828.174289653,15828.250370111
R119: 15828.280694111,0.022202645,15828.280759820,15828.302983778
R120: 15828.728573070,0.054968019,15828.728649445,15828.783644695
R121: 15829.009986028,0.030314972,15829.010055445,15829.040403820
R122: 15829.174479737,0.016797718,15829.174535028,15829.191366653
R123: 15829.485792154,0.003476892,15829.485881820,15829.489380654
R124: 15829.728924237,0.099222855,15829.728991445,15829.828249779
R125: 15829.862570404,0.084593125,15829.862637570,15829.947258737
R126: 15830.142798487,0.017008670,15830.142911279,15830.159945321
R127: 15830.249508529,0.082216686,15830.249551862,15830.331815196
R128: 15830.484400071,0.033171191,15830.484467654,15830.517674112
R129: 15830.812453946,0.018826112,15830.812510863,15830.831354529
R130: 15831.149690613,0.096200836,15831.149763654,15831.245988904
R131: 15831.784038655,0.024784717,15831.784135238,15831.808936446
R132: 15832.048802738,0.007643717,15832.048867363,15832.056525655
R133: 15832.238920572,0.174891430,15832.239070988,15832.413998238
R134: 15832.314420613,0.008202441,15832.414071988,15832.422289280
R135: 15832.604151572,0.037399304,15832.604215822,15832.641629738
R136: 15832.633693863,0.074955147,15832.641653280,15832.716622322
R137: 15832.848633780,0.028397528,15832.848667530,15832.877095030
R138: 15833.123261072,0.028350865,15833.123320780,15833.151689447
R139: 15833.497086947,0.017534470,15833.497147864,15833.514726072
R140: 15833.597117072,0.000298749,15833.597220947,15833.597540239
R141: 15834.636722656,0.033557298,15834.636826698,15834.670420781
R142: 15835.076031990,0.047798551,15835.076111240,15835.123942906
R143: 15835.128229198,0.209370590,15835.128287990,15835.337687490
R144: 15835.924638157,0.100074629,15835.924673532,15836.024788865
R145: 15836.286613782,0.096473361,15836.286648782,15836.383138324
R146: 15836.318941157,0.124035930,15836.383170282,15836.507220365
R147: 15836.440035532,0.206682726,15836.507247615,15836.713945157
R148: 15837.156504324,0.018965723,15837.156562491,15837.175570741
R149: 15837.651550157,0.066180511,15837.651590866,15837.717819866
R150: 15838.046197158,0.196097317,15838.046317741,15838.242454908
R151: 15838.134539991,0.172608872,15838.242520283,15838.415170241
R152: 15838.735597075,0.071541047,15838.735701908,15838.807272450
R153: 15838.908035033,0.026673576,15838.908108700,15838.934801991
R154: 15838.952531616,0.056504935,15838.952563491,15839.009091866
R155: 15839.452435408,0.157507707,15839.452467825,15839.609993492
R156: 15839.608236242,0.028664575,15839.610086283,15839.638771158
R157: 15839.779559283,0.096048158,15839.779619033,15839.875700492
R158: 15839.829338659,0.012477364,15839.875732950,15839.888225575
R159: 15840.154463950,0.056508694,15840.154549075,15840.211104117
R160: 15840.385595617,0.107355652,15840.385683075,15840.493106617
R161: 15840.840899076,0.020915372,15840.840973867,15840.861906534
R162: 15840.890037659,0.010772069,15840.890125367,15840.900914701
R163: 15841.062622826,0.037248242,15841.062682367,15841.099946826
R164: 15841.099849492,0.223892413,15841.099969659,15841.323886701
R165: 15841.198064409,0.081092802,15841.323912451,15841.405032868
R166: 15841.795956076,0.142037500,15841.796031201,15841.938109660
R167: 15842.249310910,0.033993805,15842.249384785,15842.283397743
R168: 15842.420719076,0.089614816,15842.420786951,15842.510422035
R169: 15842.546105243,0.024968997,15842.546170160,15842.571151243
R170: 15842.780902285,0.006275917,15842.781057077,15842.787365577
R171: 15842.822022452,0.086822906,15842.822192952,15842.909075993
R172: 15842.850663743,0.028337998,15842.909132535,15842.937475410
R173: 15842.963672618,0.007964470,15842.963709577,15842.971686368
R174: 15843.064362952,0.227135284,15843.064427827,15843.291582327
R175: 15843.203764743,0.025709385,15843.291632035,15843.317356452
R176: 15843.422811535,0.119545955,15843.422887119,15843.542450577
R177: 15843.691648744,0.014259264,15843.691679369,15843.705966035
R178: 15843.858763827,0.081883751,15843.858877869,15843.940776535
R179: 15844.395286911,0.019416368,15844.395328994,15844.414787286
R180: 15844.577664036,0.046289440,15844.577809369,15844.624119161
R181: 15844.781588744,0.041793032,15844.781672411,15844.823518036
R182: 15845.224566578,0.032878761,15845.224661161,15845.257584578
R183: 15845.294697203,0.084826644,15845.294766661,15845.379609036
R184: 15845.621488245,0.034404729,15845.621535078,15845.655960745
R185: 15846.668926370,0.012189072,15846.669071412,15846.681299412
R186: 15847.239330370,0.000451935,15847.239391745,15847.239868704
R187: 15847.371646662,0.124077562,15847.371683454,15847.495800204
R188: 15847.753994454,0.010149362,15847.754094537,15847.764258871
R189: 15847.841052662,0.106380353,15847.841114829,15847.947529996
R190: 15848.342736746,0.049684271,15848.342809038,15848.392522538
R191: 15848.355428579,0.102557517,15848.392592496,15848.495168121
R192: 15849.431182996,0.053521043,15849.431314955,15849.484859746
R193: 15849.490512246,0.008218928,15849.490570746,15849.498802621
R194: 15849.991576163,0.040226466,15849.991724788,15850.031984996
R195: 15850.017919871,0.089197873,15850.032096080,15850.121338330
R196: 15850.107763330,0.011768372,15850.121385455,15850.133158496
R197: 15850.521882288,0.004575184,15850.521938247,15850.526556705
R198: 15850.535167122,0.126506883,15850.535234038,15850.661761497
R199: 15850.688207538,0.048700068,15850.688300330,15850.737028913
R200: 15850.982730872,0.074226036,15850.982792247,15851.057039997
R201: 15851.014496205,0.062900681,15851.057071830,15851.119987247
R202: 15851.230599580,0.037440555,15851.230669164,15851.268139080
R203: 15851.456644455,0.182977967,15851.456713830,15851.639716997
R204: 15851.547441914,0.015509421,15851.639786831,15851.655353456
R205: 15851.709344039,0.062167882,15851.709423414,15851.771611872
R206: 15851.944689331,0.075568852,15851.944748747,15852.020362622
R207: 15852.185935664,0.147569152,15852.186018456,15852.333620706
R208: 15852.252521956,0.008672466,15852.333668122,15852.342360414
