R0: 15966.880642342,0.041792282,15966.880818467,15966.922817842
R1: 15967.247620259,0.133472361,15967.247678050,15967.381178717
R2: 15967.553408884,0.018340619,15967.553540884,15967.571912092
R3: 15968.038849884,0.121834002,15968.038956342,15968.160881176
R4: 15968.120610634,0.067280747,15968.161031842,15968.228367884
R5: 15968.185777467,0.082600447,15968.228422759,15968.311091926
R6: 15968.315623843,0.060026226,15968.315657176,15968.375741218
R7: 15968.406452009,0.206605284,15968.406591843,15968.613290509
R8: 15969.014871218,0.105279846,15969.015037885,15969.120374676
R9: 15969.216996468,0.077822206,15969.217093593,15969.295050801
R10: 15969.247802468,0.023186871,15969.295130010,15969.318343635
R11: 15969.251130968,0.135878569,15969.318447218,15969.454378218
R12: 15969.280770385,0.042700071,15969.454433426,15969.497158801
R13: 15969.315036926,0.009599690,15969.497209260,15969.506866343
R14: 15969.342966343,0.020519092,15969.506918593,15969.527500301
R15: 15970.710242510,0.152254022,15970.710401927,15970.862693218
R16: 15970.854287093,0.029251819,15970.862756968,15970.892085968
R17: 15971.044110385,0.061911745,15971.044224719,15971.106229219
R18: 15971.247195010,0.300301707,15971.247291677,15971.547657094
R19: 15971.383397344,0.122966374,15971.547707385,15971.670707302
R20: 15971.452721135,0.122441784,15971.670785594,15971.793283344
R21: 15971.602443469,0.185106382,15971.793337427,15971.978579802
R22: 15971.704784511,0.036214346,15971.978665052,15972.015378386
R23: 15971.771535302,0.209469418,15972.015452636,15972.230435386
R24: 15972.101439927,0.248530295,15972.230492636,15972.479100303
R25: 15972.116247802,0.007498817,15972.479172928,15972.486699553
R26: 15972.265627844,0.090695495,15972.486833761,15972.577602344
R27: 15972.308448552,0.035756765,15972.577656344,15972.613471428
R28: 15972.750450094,0.001685518,15972.750542803,15972.752249803
R29: 15972.763852178,0.005431190,15972.763931178,15972.769429469
R30: 15972.886342719,0.293993518,15972.886543303,15973.180595428
R31: 15972.940861719,0.158605897,15973.180685678,15973.339350220
R32: 15973.405913345,0.064667327,15973.406043511,15973.470738595
R33: 15973.468176636,0.119012774,15973.470803011,15973.589878261
R34: 15973.562391886,0.091815717,15973.589929386,15973.681821303
R35: 15973.706188678,0.003339386,15973.706259511,15973.709633303
R36: 15973.858024762,0.223818738,15973.858104803,15974.081953970
R37: 15973.973263262,0.106364391,15974.082066678,15974.188493095
R38: 15974.507533345,0.111787685,15974.507628804,15974.619524304
R39: 15974.574561137,0.036419261,15974.619610887,15974.656105720
R40: 15974.779055887,0.015124241,15974.779190679,15974.794355595
R41: 15975.012073054,0.176740891,15975.012144054,15975.188958471
R42: 15975.128733554,0.033415072,15975.189097304,15975.222576637
R43: 15975.482331596,0.186534418,15975.482474179,15975.669075262
R44: 15975.534530596,0.096708169,15975.669127471,15975.765866721
R45: 15975.620950179,0.074023904,15975.765908887,15975.840078971
R46: 15976.247952638,0.163058538,15976.248080346,15976.411271554
R47: 15976.462277429,0.214718708,15976.462400929,15976.677202346
R48: 15976.578847138,0.140511685,15976.677296638,15976.817861513
R49: 15976.680640346,0.201567058,15976.817916305,15977.019626388
R50: 15976.911279805,0.020260251,15977.019707805,15977.039995180
R51: 15977.043084471,0.210611091,15977.043250263,15977.253928055
R52: 15977.643353638,0.177429529,15977.643530638,15977.821075013
R53: 15977.675494680,0.047129321,15977.821135847,15977.868283180
R54: 15977.880496972,0.027498046,15977.880565305,15977.908120972
R55: 15978.073912847,0.030615517,15978.074089139,15978.104731805
R56: 15978.382418222,0.021360097,15978.382492555,15978.403888639
R57: 15978.501555430,0.026940672,15978.501741764,15978.528755555
R58: 15978.543212055,0.044892751,15978.543421930,15978.588341889
R59: 15978.705922681,0.197754147,15978.705998097,15978.903810681
R60: 15978.743189514,0.011230092,15978.903862556,15978.915154722
R61: 15978.765031472,0.119091536,15978.915227222,15979.034384931
R62: 15978.901909889,0.227785778,15979.034438556,15979.262286306
R63: 15979.738683223,0.040265961,15979.738893598,15979.779224473
R64: 15979.969553848,0.038326362,15979.969673139,15980.008133431
R65: 15980.246773348,0.022025512,15980.246858723,15980.268933640
R66: 15980.316600681,0.023354999,15980.316832890,15980.340261806
R67: 15980.492381390,0.109776884,15980.492498556,15980.602349890
R68: 15980.525565681,0.131442623,15980.602414640,15980.733908473
R69: 15980.552432431,0.113897644,15980.733960306,15980.847927390
R70: 15980.588384306,0.249817922,15980.847982140,15981.097874598
R71: 15980.603960431,0.061435961,15981.097935807,15981.159473265
R72: 15980.614810765,0.022876576,15981.159547098,15981.182458348
