R0: 16132.229374959,0.041792282,16132.229566626,16132.271559126
R1: 16132.535282834,0.133472361,16132.535355418,16132.668856209
R2: 16132.790102168,0.018340619,16132.790241584,16132.808607626
R3: 16133.194631418,0.121834002,16133.194679876,16133.316548043
R4: 16133.262729668,0.067280747,16133.316663585,16133.383961251
R5: 16133.316998668,0.082600447,16133.383991043,16133.466667210
R6: 16133.425218751,0.060026226,16133.466766668,16133.526886668
R7: 16133.500902168,0.206605284,16133.526964501,16133.733629418
R8: 16134.007887043,0.105279846,16134.007959668,16134.113270918
R9: 16134.176288293,0.077822206,16134.176397377,16134.254277377
R10: 16134.201948085,0.023186871,16134.254339085,16134.277605960
R11: 16134.204861835,0.135878569,16134.277664835,16134.413590794
R12: 16134.229544835,0.042700071,16134.413666252,16134.456380294
R13: 16134.258087460,0.009599690,16134.456415669,16134.466038710
R14: 16134.281313502,0.020519092,16134.466063419,16134.486655835
R15: 16135.420640086,0.152254022,16135.420753711,16135.573034961
R16: 16135.540683794,0.029251819,16135.573083086,16135.602375086
R17: 16135.698816919,0.061911745,16135.698912253,16135.760862044
R18: 16135.868045628,0.300301707,16135.868118086,16136.168446128
R19: 16135.981531711,0.122966374,16136.168514961,16136.291507378
R20: 16136.039313253,0.122441784,16136.291551419,16136.414054920
R21: 16136.164110878,0.185106382,16136.414104461,16136.599234586
R22: 16136.249405378,0.036214346,16136.599293920,16136.635549503
R23: 16136.304988794,0.209469418,16136.635594461,16136.845123878
R24: 16136.579938003,0.248530295,16136.845172086,16137.093813087
R25: 16136.592241211,0.007498817,16137.093872962,16137.101397170
R26: 16136.716739670,0.090695495,16137.101434295,16137.192181378
R27: 16136.752423128,0.035756765,16137.192229212,16137.228031795
R28: 16137.120728962,0.001685518,16137.228084212,16137.229774170
R29: 16137.131949795,0.005431190,16137.229804712,16137.235258545
R30: 16137.234138212,0.293993518,16137.235320128,16137.529415878
R31: 16137.279568170,0.158605897,16137.529491920,16137.688123003
R32: 16137.667158420,0.064667327,16137.688188003,16137.752942378
R33: 16137.719029962,0.119012774,16137.753062670,16137.872159295
R34: 16137.797557337,0.091815717,16137.872215337,16137.964091254
R35: 16137.917376879,0.003339386,16137.964143462,16137.967502962
R36: 16138.043882004,0.223818738,16138.043952254,16138.267835087
R37: 16138.139935629,0.106364391,16138.267888004,16138.374321254
R38: 16138.585313587,0.111787685,16138.585468754,16138.697347087
R39: 16138.648620921,0.036419261,16138.697416171,16138.733888712
R40: 16138.819023296,0.015124241,16138.819243587,16138.834430254
R41: 16139.013192046,0.176740891,16139.013272587,16139.190141713
R42: 16139.109970337,0.033415072,16139.190190629,16139.223656213
R43: 16139.404655504,0.186534418,16139.404728963,16139.591327713
R44: 16139.448114796,0.096708169,16139.591381129,16139.688161421
R45: 16139.520116129,0.074023904,16139.688215588,16139.762285713
R46: 16140.042599546,0.163058538,16140.042795130,16140.205954296
R47: 16140.221200588,0.214718708,16140.221235671,16140.435979380
R48: 16140.317775630,0.140511685,16140.436094046,16140.576677255
R49: 16140.402581046,0.201567058,16140.576736797,16140.778342588
R50: 16140.594816963,0.020260251,16140.778413838,16140.798683255
R51: 16140.704729547,0.210611091,16140.798708297,16141.009377588
R52: 16141.204965213,0.177429529,16141.205187505,16141.382682672
R53: 16141.231780547,0.047129321,16141.382732922,16141.429919005
R54: 16141.402656005,0.027498046,16141.429974797,16141.457486089
R55: 16141.563844214,0.030615517,16141.564169505,16141.594855422
